Row,Date,Flight Number,Destination,Delay
4310,6/8/19,2525,ATL,130.0
4311,6/8/19,2572,ATL,4.0
4312,6/8/19,2608,ATL,117.0
4313,6/8/19,2613,ATL,257.0
4314,6/8/19,2641,ATL,-1.0
4315,6/8/19,2834,ATL,90.0
4316,6/27/19,2059,SFO,4.0
4317,6/27/19,1719,ORD,-7.0
4318,6/27/19,1675,SFO,117.0
4319,6/27/19,1411,IAH,52.0
4320,6/27/19,723,LAX,-8.0
4321,6/27/19,716,DEN,130.0
4322,6/27/19,635,ORD,-9.0
4323,6/27/19,566,ORD,-9.0
4324,6/16/19,270,DEN,-3.0
4325,6/15/19,2092,IAH,-1.0
4326,6/15/19,1719,ORD,-3.0
4327,6/15/19,1675,SFO,30.0
4328,6/15/19,723,LAX,-4.0
4329,6/15/19,635,ORD,0.0
4330,6/15/19,614,DEN,-6.0
4331,6/15/19,566,ORD,-5.0
4332,6/15/19,270,DEN,-5.0
4333,6/14/19,2092,IAH,-1.0
4334,6/14/19,2059,SFO,-3.0
4335,6/14/19,1719,ORD,-4.0
4336,6/14/19,1675,SFO,3.0
4337,6/14/19,1411,IAH,40.0
4338,6/14/19,723,LAX,-4.0
4339,6/14/19,635,ORD,54.0
4340,6/14/19,614,DEN,-2.0
4341,6/14/19,566,ORD,-3.0
4342,6/14/19,473,ORD,-5.0
4343,6/14/19,270,DEN,-3.0
4344,6/3/19,270,DEN,-4.0
4345,6/3/19,263,IAH,-12.0
4346,6/2/19,2092,IAH,-5.0
4347,6/2/19,2059,SFO,27.0
4348,6/1/19,547,MYR,-1.0
4349,6/2/19,547,MYR,9.0
4350,6/3/19,547,MYR,25.0
4351,6/4/19,547,MYR,-4.0
4352,6/5/19,547,MYR,-3.0
4353,6/6/19,547,MYR,-3.0
4354,6/7/19,547,MYR,-4.0
4355,6/8/19,547,MYR,-6.0
4356,6/9/19,547,MYR,-5.0
4357,6/10/19,547,MYR,62.0
4358,6/11/19,547,MYR,3.0
4359,6/12/19,547,MYR,-1.0
4360,6/13/19,547,MYR,-2.0
4361,6/14/19,547,MYR,3.0
4362,6/15/19,547,MYR,-3.0
4363,6/16/19,547,MYR,0.0
4364,6/17/19,547,MYR,27.0
4365,6/18/19,547,MYR,6.0
4366,6/19/19,547,MYR,-2.0
4367,6/20/19,547,MYR,20.0
4368,6/21/19,547,MYR,-2.0
4369,6/22/19,547,MYR,-7.0
4370,6/23/19,547,MYR,1.0
4371,6/24/19,547,MYR,7.0
4372,6/25/19,547,MYR,-7.0
4373,6/26/19,547,MYR,131.0
4374,6/27/19,547,MYR,16.0
4375,6/28/19,547,MYR,-2.0
4376,6/29/19,547,MYR,-2.0
4377,6/30/19,547,MYR,79.0
4378,6/1/19,557,ATL,-2.0
4379,6/2/19,557,ATL,73.0
4380,6/3/19,557,ATL,-3.0
4381,6/4/19,557,ATL,-7.0
4382,6/5/19,557,ATL,49.0
4383,6/6/19,557,ATL,17.0
4384,6/7/19,557,ATL,-2.0
4385,6/8/19,557,ATL,41.0
4386,6/9/19,557,ATL,-2.0
4387,6/10/19,557,ATL,3.0
4388,6/11/19,557,ATL,56.0
4389,6/12/19,557,ATL,-2.0
4390,6/13/19,557,ATL,-4.0
4391,6/14/19,557,ATL,22.0
4392,6/15/19,557,ATL,-4.0
4393,6/16/19,557,ATL,-5.0
4394,6/17/19,557,ATL,-3.0
4395,6/18/19,557,ATL,60.0
4396,6/19/19,557,ATL,11.0
4397,6/20/19,557,ATL,0.0
4398,6/21/19,557,ATL,8.0
4399,6/22/19,557,ATL,0.0
4400,6/23/19,557,ATL,166.0
4401,6/24/19,557,ATL,14.0
4402,6/25/19,557,ATL,3.0
4403,6/26/19,557,ATL,-1.0
4404,6/27/19,557,ATL,77.0
4405,6/28/19,557,ATL,-5.0
4406,6/29/19,557,ATL,8.0
4407,6/30/19,557,ATL,-4.0
4408,6/1/19,559,ATL,-4.0
4409,6/2/19,559,ATL,27.0
4410,6/3/19,559,ATL,-6.0
4411,6/4/19,559,ATL,-2.0
4412,6/5/19,559,ATL,-6.0
4413,6/6/19,559,ATL,-3.0
4414,6/7/19,559,ATL,-4.0
4415,6/8/19,559,ATL,14.0
4416,6/9/19,559,ATL,35.0
4417,6/10/19,559,ATL,2.0
4418,6/11/19,559,ATL,-2.0
4419,6/12/19,559,ATL,16.0
4420,6/13/19,559,ATL,145.0
4421,6/14/19,559,ATL,6.0
4422,6/15/19,559,ATL,-2.0
4423,6/16/19,559,ATL,-6.0
4424,6/18/19,559,ATL,33.0
4425,6/19/19,559,ATL,7.0
4426,6/20/19,559,ATL,3.0
4427,6/21/19,559,ATL,87.0
4428,6/22/19,559,ATL,13.0
4429,6/23/19,559,ATL,-2.0
4430,6/24/19,559,ATL,82.0
4431,6/25/19,559,ATL,2.0
4432,6/26/19,559,ATL,2.0
4433,6/27/19,559,ATL,5.0
4434,6/28/19,559,ATL,92.0
4435,6/29/19,559,ATL,34.0
4436,6/30/19,559,ATL,-1.0
4437,6/1/19,607,RDU,-4.0
4438,6/2/19,607,RDU,-5.0
4439,6/3/19,607,RDU,-5.0
4440,6/4/19,607,RDU,-6.0
4441,6/5/19,607,RDU,-3.0
4442,6/6/19,607,RDU,-2.0
4443,6/7/19,607,RDU,5.0
4444,6/8/19,607,RDU,-1.0
4445,6/9/19,607,RDU,2.0
4446,6/10/19,607,RDU,-1.0
4447,6/11/19,607,RDU,-5.0
4448,6/12/19,607,RDU,-1.0
4449,6/13/19,607,RDU,-2.0
4450,6/14/19,607,RDU,-3.0
4451,6/15/19,607,RDU,0.0
4452,6/16/19,607,RDU,0.0
4453,6/17/19,607,RDU,-3.0
4454,6/18/19,607,RDU,-3.0
4455,6/19/19,607,RDU,-3.0
4456,6/20/19,607,RDU,-1.0
4457,6/21/19,607,RDU,5.0
4458,6/22/19,607,RDU,2.0
4459,6/23/19,607,RDU,1.0
4460,6/24/19,607,RDU,0.0
4461,6/25/19,607,RDU,4.0
4462,6/26/19,607,RDU,4.0
4463,6/27/19,607,RDU,0.0
4464,6/28/19,607,RDU,-2.0
4465,6/29/19,607,RDU,3.0
4466,6/30/19,607,RDU,19.0
4467,6/1/19,667,DFW,-4.0
4468,6/2/19,667,DFW,-3.0
4469,6/3/19,667,DFW,-4.0
4470,6/4/19,667,DFW,-2.0
4471,6/5/19,667,DFW,-7.0
4472,6/6/19,667,DFW,-4.0
4473,6/7/19,667,DFW,0.0
4474,6/8/19,667,DFW,-5.0
4475,6/9/19,667,DFW,-4.0
4476,6/10/19,667,DFW,165.0
4477,6/11/19,667,DFW,94.0
4478,6/12/19,667,DFW,0.0
4479,6/13/19,667,DFW,3.0
4480,6/14/19,667,DFW,7.0
4481,6/15/19,667,DFW,50.0
4482,6/16/19,667,DFW,0.0
4483,6/17/19,667,DFW,-1.0
4484,6/18/19,667,DFW,37.0
4485,6/19/19,667,DFW,2.0
4486,6/20/19,667,DFW,-4.0
4487,6/21/19,667,DFW,15.0
4488,6/22/19,667,DFW,0.0
4489,6/23/19,667,DFW,-1.0
4490,6/24/19,667,DFW,103.0
4491,6/25/19,667,DFW,0.0
4492,6/26/19,667,DFW,7.0
4493,6/27/19,667,DFW,-3.0
4494,6/28/19,667,DFW,116.0
4495,6/29/19,667,DFW,2.0
4496,6/30/19,667,DFW,-4.0
4497,6/2/19,685,MCO,-4.0
4498,6/6/19,685,MCO,12.0
4499,6/11/19,685,MCO,-3.0
4500,6/13/19,685,MCO,-7.0
4501,6/16/19,685,MCO,-8.0
4502,6/18/19,685,MCO,-7.0
4503,6/20/19,685,MCO,-7.0
4504,6/23/19,685,MCO,-4.0
4505,6/25/19,685,MCO,22.0
4506,6/27/19,685,MCO,1.0
4507,6/30/19,685,MCO,27.0
4508,6/1/19,695,LAS,-4.0
4509,6/2/19,695,LAS,4.0
4510,6/3/19,695,LAS,-3.0
4511,6/4/19,695,LAS,16.0
4512,6/5/19,695,LAS,-5.0
4513,6/6/19,695,LAS,6.0
4514,6/7/19,695,LAS,2.0
4515,6/8/19,695,LAS,3.0
4516,6/9/19,695,LAS,-1.0
4517,6/10/19,695,LAS,191.0
4518,6/11/19,695,LAS,81.0
4519,6/12/19,695,LAS,35.0
4520,6/13/19,695,LAS,-1.0
4521,6/14/19,695,LAS,-5.0
4522,6/15/19,695,LAS,13.0
4523,6/16/19,695,LAS,-6.0
4524,6/17/19,695,LAS,62.0
4525,6/18/19,695,LAS,2.0
4526,6/19/19,695,LAS,-5.0
4527,6/20/19,695,LAS,-3.0
4528,6/21/19,695,LAS,-2.0
4529,6/22/19,695,LAS,0.0
4530,6/23/19,695,LAS,-1.0
4531,6/24/19,695,LAS,-1.0
4532,6/25/19,695,LAS,-3.0
4533,6/26/19,695,LAS,0.0
4534,6/27/19,695,LAS,-4.0
4535,6/28/19,695,LAS,-7.0
4536,6/29/19,695,LAS,-3.0
4537,6/30/19,695,LAS,0.0
4538,6/1/19,781,MCO,5.0
4539,6/2/19,781,MCO,0.0
4540,6/3/19,781,MCO,-4.0
4541,6/4/19,781,MCO,-7.0
4542,6/5/19,781,MCO,14.0
4543,6/6/19,781,MCO,1.0
4544,6/7/19,781,MCO,-1.0
4545,6/8/19,781,MCO,-1.0
4546,6/9/19,781,MCO,19.0
4547,6/11/19,781,MCO,0.0
4548,6/12/19,781,MCO,-6.0
4549,6/13/19,781,MCO,-1.0
4550,6/14/19,781,MCO,-3.0
4551,6/15/19,781,MCO,-6.0
4552,6/16/19,781,MCO,-2.0
4553,6/17/19,781,MCO,18.0
4554,6/18/19,781,MCO,0.0
4555,6/19/19,781,MCO,-1.0
4556,6/20/19,781,MCO,4.0
4557,6/21/19,781,MCO,25.0
4558,6/22/19,781,MCO,-2.0
4559,6/23/19,781,MCO,5.0
4560,6/24/19,781,MCO,-4.0
4561,6/25/19,781,MCO,5.0
4562,6/26/19,781,MCO,6.0
4563,6/27/19,781,MCO,-5.0
4564,6/28/19,781,MCO,3.0
4565,6/29/19,781,MCO,12.0
4566,6/30/19,781,MCO,-8.0
4567,6/1/19,782,DTW,197.0
4568,6/2/19,782,DTW,-5.0
4569,6/3/19,782,DTW,-4.0
4570,6/4/19,782,DTW,13.0
4571,6/5/19,782,DTW,189.0
4572,6/6/19,782,DTW,-5.0
4573,6/7/19,782,DTW,-6.0
4574,6/8/19,782,DTW,41.0
4575,6/9/19,782,DTW,148.0
4576,6/10/19,782,DTW,118.0
4577,6/11/19,782,DTW,-2.0
4578,6/12/19,782,DTW,63.0
4579,6/13/19,782,DTW,16.0
4580,6/14/19,782,DTW,3.0
4581,6/15/19,782,DTW,-6.0
4582,6/16/19,782,DTW,104.0
4583,6/17/19,782,DTW,12.0
4584,6/19/19,782,DTW,-2.0
4585,6/20/19,782,DTW,46.0
4586,6/21/19,782,DTW,-2.0
4587,6/22/19,782,DTW,-6.0
4588,6/23/19,782,DTW,-5.0
4589,6/24/19,782,DTW,-5.0
4590,6/25/19,782,DTW,-4.0
4591,6/26/19,782,DTW,0.0
4592,6/27/19,782,DTW,1.0
4593,6/28/19,782,DTW,90.0
4594,6/29/19,782,DTW,50.0
4595,6/30/19,782,DTW,190.0
4596,6/26/19,227,DEN,71.0
4597,6/27/19,1243,MCO,-3.0
4598,6/28/19,227,DEN,7.0
4599,6/29/19,227,DEN,-4.0
4600,6/30/19,1243,MCO,24.0
4601,6/5/19,3241,ORD,35.0
4602,6/4/19,3241,ORD,-10.0
4603,6/24/19,3241,ORD,-6.0
4604,6/25/19,585,ABQ,95.0
4605,6/25/19,2452,ABQ,11.0
4606,6/25/19,266,ALB,60.0
4607,6/25/19,278,ALB,-2.0
4608,6/25/19,955,ALB,10.0
4609,6/25/19,1071,ALB,2.0
4610,6/25/19,1085,ALB,-4.0
4611,6/25/19,1160,ALB,6.0
4612,6/25/19,159,ATL,-1.0
4613,6/25/19,196,ATL,6.0
4614,6/25/19,588,ATL,32.0
4615,6/25/19,2168,ATL,6.0
4616,6/25/19,2206,ATL,17.0
4617,6/25/19,2357,ATL,3.0
4618,6/25/19,513,AUS,6.0
4619,6/25/19,2055,AUS,1.0
4620,6/25/19,2198,AUS,26.0
4621,6/25/19,400,BDL,8.0
4622,6/25/19,1444,BDL,4.0
4623,6/25/19,1529,BDL,5.0
4624,6/25/19,2291,BDL,11.0
4625,6/25/19,2463,BDL,0.0
4626,6/25/19,1686,BHM,17.0
4627,6/25/19,949,BNA,8.0
4628,6/25/19,1807,BNA,0.0
4629,6/25/19,1841,BNA,67.0
4630,6/25/19,2037,BNA,5.0
4631,6/25/19,2087,BNA,16.0
4632,6/25/19,2582,BNA,-2.0
4633,6/25/19,345,BOS,15.0
4634,6/25/19,724,BOS,70.0
4635,6/25/19,1157,BOS,75.0
4636,6/25/19,1159,BOS,-2.0
4637,6/25/19,2143,BOS,2.0
4638,6/25/19,2157,BOS,-1.0
4639,6/25/19,2244,BOS,3.0
4640,6/25/19,2292,BOS,3.0
4641,6/25/19,5876,BOS,106.0
4642,6/25/19,1318,BUF,-3.0
4643,6/25/19,1392,BUF,40.0
4644,6/25/19,1551,BUF,-1.0
4645,6/25/19,1736,BUF,-5.0
4646,6/25/19,2030,BUF,4.0
4647,6/25/19,2296,BUF,6.0
4648,6/25/19,127,CHS,31.0
4649,6/25/19,2469,CHS,-4.0
4650,6/25/19,2481,CHS,15.0
4651,6/25/19,2510,CHS,-9.0
4652,6/25/19,16,CLE,55.0
4653,6/25/19,2363,CLE,-1.0
4654,6/25/19,2604,CLE,-3.0
4655,6/25/19,2351,CLT,1.0
4656,6/25/19,2401,CLT,5.0
4657,6/25/19,5880,CLT,-5.0
4658,6/25/19,262,CMH,-3.0
4659,6/25/19,449,CMH,10.0
4660,6/25/19,934,CMH,1.0
4661,6/25/19,1726,CMH,-1.0
4662,6/25/19,1385,CVG,-1.0
4663,6/25/19,1681,CVG,11.0
4664,6/25/19,1879,CVG,6.0
4665,6/25/19,801,DAL,0.0
4666,6/25/19,1922,DAL,12.0
4667,6/25/19,2502,DAL,17.0
4668,6/25/19,3293,DAL,44.0
4669,6/25/19,180,DEN,9.0
4670,6/25/19,347,DEN,4.0
4671,6/25/19,1755,DEN,5.0
4672,6/25/19,2219,DEN,17.0
4673,6/25/19,5423,DEN,30.0
4674,6/25/19,376,DTW,5.0
4675,6/25/19,402,DTW,5.0
4676,6/25/19,2539,DTW,7.0
4677,6/25/19,2590,ECP,3.0
4678,6/25/19,133,FLL,87.0
4679,6/25/19,698,FLL,14.0
4680,6/25/19,1124,FLL,14.0
4681,6/25/19,1494,FLL,-4.0
4682,6/25/19,1576,FLL,-1.0
4683,6/25/19,1859,FLL,-3.0
4684,6/25/19,5878,FLL,4.0
4685,6/25/19,5923,FLL,-1.0
4686,6/25/19,1489,GRR,26.0
4687,6/25/19,28,HOU,5.0
4688,6/25/19,1050,HOU,32.0
4689,6/25/19,1456,HOU,5.0
4690,6/25/19,2340,HOU,10.0
4691,6/25/19,2500,HOU,-1.0
4692,6/25/19,5837,HOU,81.0
4693,6/25/19,681,IND,1.0
4694,6/25/19,1179,IND,2.0
4695,6/25/19,1199,IND,8.0
4696,6/25/19,1471,IND,13.0
4697,6/25/19,1247,ISP,-3.0
4698,6/25/19,1684,ISP,0.0
4699,6/25/19,1984,ISP,-5.0
4700,6/25/19,2425,ISP,-2.0
4701,6/25/19,2489,ISP,10.0
4702,6/25/19,498,JAX,-2.0
4703,6/25/19,635,JAX,-2.0
4704,6/25/19,1552,JAX,10.0
4705,6/25/19,5457,JAX,-3.0
4706,6/25/19,302,LAS,32.0
4707,6/25/19,1591,LAS,39.0
4708,6/25/19,1594,LAS,7.0
4709,6/25/19,2314,LAS,41.0
4710,6/25/19,1504,LAX,18.0
4711,6/25/19,1917,LAX,24.0
4712,6/25/19,2534,LAX,0.0
4713,6/25/19,435,MCI,3.0
4714,6/25/19,1708,MCI,11.0
4715,6/25/19,5864,MCI,15.0
4716,6/25/19,369,MCO,10.0
4717,6/25/19,496,MCO,49.0
4718,6/25/19,890,MCO,-6.0
4719,6/25/19,2309,MCO,2.0
4720,6/25/19,2318,MCO,29.0
4721,6/25/19,2435,MCO,0.0
4722,6/25/19,2471,MCO,0.0
4723,6/25/19,2541,MCO,26.0
4724,6/25/19,5,MDW,106.0
4725,6/25/19,187,MDW,2.0
4726,6/25/19,365,MDW,-1.0
4727,6/25/19,1066,MDW,11.0
4728,6/25/19,2335,MDW,58.0
4729,6/25/19,2424,MDW,41.0
4730,6/25/19,2552,MDW,30.0
4731,6/25/19,2308,MEM,3.0
4732,6/25/19,235,MHT,40.0
4733,6/25/19,314,MHT,10.0
4734,6/25/19,654,MHT,9.0
4735,6/25/19,1125,MHT,28.0
4736,6/25/19,2577,MHT,-2.0
4737,6/25/19,5867,MHT,10.0
4738,6/25/19,1353,MKE,4.0
4739,6/25/19,2174,MKE,1.0
4740,6/25/19,2352,MKE,2.0
4741,6/25/19,1151,MSP,5.0
4742,6/25/19,1988,MSP,12.0
4743,6/25/19,1677,MSY,-1.0
4744,6/25/19,2002,MSY,10.0
4745,6/25/19,2427,MSY,28.0
4746,6/25/19,2517,MSY,10.0
4747,6/25/19,1641,OAK,46.0
4748,6/25/19,857,OKC,19.0
4749,6/25/19,889,ORF,6.0
4750,6/25/19,1049,ORF,5.0
4751,6/25/19,1682,ORF,-1.0
4752,6/25/19,1855,ORF,31.0
4753,6/25/19,5974,ORF,30.0
4754,6/25/19,2418,PBI,72.0
4755,6/25/19,2465,PBI,-2.0
4756,6/25/19,264,PHX,26.0
4757,6/25/19,577,PHX,6.0
4758,6/25/19,888,PIT,20.0
4759,6/25/19,1316,PIT,-5.0
4760,6/25/19,2056,PIT,-2.0
4761,6/25/19,398,PVD,52.0
4762,6/25/19,552,PVD,-5.0
4763,6/25/19,632,PVD,-1.0
4764,6/25/19,1069,PVD,-1.0
4765,6/25/19,1229,PVD,39.0
4766,6/25/19,1448,PVD,-6.0
4767,6/25/19,2343,PVD,3.0
4768,6/25/19,213,PWM,-4.0
4769,6/25/19,697,PWM,21.0
4770,6/25/19,1172,PWM,1.0
4771,6/25/19,1683,PWM,4.0
4772,6/25/19,696,RDU,7.0
4773,6/25/19,1305,RDU,36.0
4774,6/25/19,1434,RDU,-1.0
4775,6/25/19,1685,RDU,-4.0
4776,6/25/19,2289,RDU,-1.0
4777,6/25/19,2428,RDU,2.0
4778,6/25/19,5853,RDU,4.0
4779,6/25/19,1077,ROC,144.0
4780,6/25/19,2320,ROC,3.0
4781,6/25/19,2342,ROC,6.0
4782,6/25/19,254,RSW,22.0
4783,6/25/19,1317,RSW,8.0
4784,6/25/19,2545,RSW,29.0
4785,6/25/19,1086,SAN,-1.0
4786,6/25/19,2525,SAN,1.0
4787,6/25/19,548,SAT,3.0
4788,6/25/19,2319,SAT,13.0
4789,6/25/19,105,SDF,-5.0
4790,6/25/19,291,SDF,103.0
4791,6/25/19,466,SDF,-2.0
4792,6/25/19,5295,SDF,29.0
4793,6/25/19,2438,SEA,2.0
4794,6/25/19,2434,SJC,10.0
4795,6/25/19,1770,SJU,0.0
4796,6/25/19,2133,SJU,14.0
4797,6/25/19,452,SLC,23.0
4798,6/25/19,2399,SLC,45.0
4799,6/25/19,2398,SMF,27.0
4800,6/25/19,686,STL,0.0
4801,6/25/19,705,STL,3.0
4802,6/25/19,2477,STL,3.0
4803,6/25/19,5888,STL,53.0
4804,6/25/19,313,TPA,-5.0
4805,6/25/19,582,TPA,67.0
4806,6/25/19,935,TPA,23.0
4807,6/25/19,998,TPA,25.0
4808,6/25/19,1173,TPA,6.0
4809,6/25/19,1680,TPA,11.0
4810,6/25/19,2008,TPA,-5.0
4811,6/25/19,3373,TPA,28.0
4812,6/28/19,585,ABQ,-1.0
4813,6/28/19,2452,ABQ,-5.0
4814,6/28/19,266,ALB,88.0
4815,6/28/19,278,ALB,0.0
4816,6/28/19,955,ALB,-1.0
4817,6/28/19,1071,ALB,-3.0
4818,6/28/19,1085,ALB,0.0
4819,6/28/19,1160,ALB,-4.0
4820,6/28/19,159,ATL,-3.0
4821,6/28/19,196,ATL,52.0
4822,6/28/19,588,ATL,24.0
4823,6/28/19,2168,ATL,-4.0
4824,6/28/19,2206,ATL,1.0
4825,6/28/19,2357,ATL,-2.0
4826,6/28/19,513,AUS,4.0
4827,6/28/19,2055,AUS,-5.0
4828,6/28/19,2198,AUS,-1.0
4829,6/28/19,400,BDL,0.0
4830,6/28/19,1444,BDL,-3.0
4831,6/28/19,1529,BDL,-3.0
4832,6/28/19,2291,BDL,20.0
4833,6/28/19,2463,BDL,-6.0
4834,6/28/19,1686,BHM,-3.0
4835,6/28/19,949,BNA,0.0
4836,6/28/19,1807,BNA,0.0
4837,6/28/19,1841,BNA,-6.0
4838,6/28/19,2037,BNA,-1.0
4839,6/28/19,2087,BNA,15.0
4840,6/28/19,2582,BNA,35.0
4841,6/28/19,345,BOS,-1.0
4842,6/28/19,724,BOS,-2.0
4843,6/28/19,1157,BOS,2.0
4844,6/28/19,1159,BOS,-2.0
4845,6/28/19,2143,BOS,-1.0
4846,6/28/19,2157,BOS,-5.0
4847,6/28/19,2244,BOS,-1.0
4848,6/28/19,2292,BOS,-2.0
4849,6/28/19,5876,BOS,31.0
4850,6/28/19,1318,BUF,-2.0
4851,6/28/19,1392,BUF,33.0
4852,6/28/19,1551,BUF,-1.0
4853,6/28/19,1736,BUF,23.0
4854,6/28/19,2030,BUF,11.0
4855,6/28/19,2296,BUF,-4.0
4856,6/28/19,127,CHS,3.0
4857,6/28/19,2469,CHS,-4.0
4858,6/28/19,2481,CHS,-6.0
4859,6/28/19,2510,CHS,-8.0
4860,6/28/19,16,CLE,72.0
4861,6/28/19,2363,CLE,-5.0
4862,6/28/19,2604,CLE,-3.0
4863,6/28/19,2351,CLT,3.0
4864,6/28/19,2401,CLT,148.0
4865,6/28/19,5880,CLT,24.0
4866,6/28/19,262,CMH,-4.0
4867,6/28/19,449,CMH,114.0
4868,6/28/19,934,CMH,8.0
4869,6/28/19,1726,CMH,8.0
4870,6/28/19,1385,CVG,-1.0
4871,6/28/19,1681,CVG,3.0
4872,6/28/19,1879,CVG,-2.0
4873,6/28/19,801,DAL,-4.0
4874,6/28/19,1922,DAL,8.0
4875,6/28/19,2502,DAL,-3.0
4876,6/28/19,3293,DAL,34.0
4877,6/28/19,180,DEN,-1.0
4878,6/28/19,347,DEN,0.0
4879,6/28/19,1755,DEN,-4.0
4880,6/28/19,2219,DEN,-8.0
4881,6/28/19,5423,DEN,-6.0
4882,6/28/19,376,DTW,5.0
4883,6/28/19,402,DTW,-4.0
4884,6/28/19,2539,DTW,-4.0
4885,6/28/19,2590,ECP,13.0
4886,6/28/19,133,FLL,3.0
4887,6/28/19,698,FLL,8.0
4888,6/28/19,1124,FLL,3.0
4889,6/28/19,1494,FLL,19.0
4890,6/28/19,1576,FLL,-2.0
4891,6/28/19,1859,FLL,-8.0
4892,6/28/19,5878,FLL,-4.0
4893,6/28/19,5923,FLL,-3.0
4894,6/28/19,1489,GRR,-1.0
4895,6/28/19,28,HOU,-1.0
4896,6/28/19,1050,HOU,44.0
4897,6/28/19,1456,HOU,0.0
4898,6/28/19,2340,HOU,10.0
4899,6/28/19,2500,HOU,18.0
4900,6/28/19,5837,HOU,101.0
4901,6/28/19,681,IND,-3.0
4902,6/28/19,1179,IND,13.0
4903,6/28/19,1199,IND,-3.0
4904,6/28/19,1471,IND,-2.0
4905,6/28/19,1247,ISP,-2.0
4906,6/28/19,1684,ISP,-2.0
4907,6/28/19,1984,ISP,62.0
4908,6/28/19,2425,ISP,-4.0
4909,6/28/19,2489,ISP,78.0
4910,6/28/19,498,JAX,1.0
4911,6/28/19,635,JAX,9.0
4912,6/28/19,1552,JAX,-4.0
4913,6/28/19,5457,JAX,19.0
4914,6/28/19,302,LAS,27.0
4915,6/28/19,1591,LAS,31.0
4916,6/28/19,1594,LAS,-1.0
4917,6/28/19,2314,LAS,46.0
4918,6/28/19,1504,LAX,-1.0
4919,6/28/19,1917,LAX,-3.0
4920,6/28/19,2534,LAX,0.0
4921,6/28/19,435,MCI,-1.0
4922,6/28/19,1708,MCI,-2.0
4923,6/28/19,5864,MCI,7.0
4924,6/28/19,369,MCO,-3.0
4925,6/28/19,496,MCO,-1.0
4926,6/28/19,682,MCO,0.0
4927,6/28/19,890,MCO,105.0
4928,6/28/19,2309,MCO,26.0
4929,6/28/19,2318,MCO,2.0
4930,6/28/19,2435,MCO,-1.0
4931,6/28/19,2471,MCO,-3.0
4932,6/28/19,2541,MCO,-3.0
4933,6/28/19,5,MDW,0.0
4934,6/28/19,187,MDW,-1.0
4935,6/28/19,365,MDW,4.0
4936,6/28/19,1066,MDW,-4.0
4937,6/28/19,2335,MDW,13.0
4938,6/28/19,2424,MDW,-1.0
4939,6/28/19,2552,MDW,4.0
4940,6/28/19,2308,MEM,-1.0
4941,6/28/19,235,MHT,-4.0
4942,6/28/19,314,MHT,-1.0
4943,6/28/19,654,MHT,-2.0
4944,6/28/19,1125,MHT,-7.0
4945,6/28/19,2577,MHT,-3.0
4946,6/28/19,5867,MHT,34.0
4947,6/28/19,1353,MKE,-6.0
4948,6/28/19,2174,MKE,0.0
4949,6/28/19,2352,MKE,35.0
4950,6/28/19,1151,MSP,-3.0
4951,6/28/19,1988,MSP,3.0
4952,6/28/19,1677,MSY,-1.0
4953,6/28/19,2002,MSY,-1.0
4954,6/28/19,2427,MSY,37.0
4955,6/28/19,2517,MSY,-5.0
4956,6/28/19,1641,OAK,6.0
4957,6/28/19,857,OKC,-3.0
4958,6/28/19,889,ORF,11.0
4959,6/28/19,1049,ORF,18.0
4960,6/28/19,1682,ORF,-2.0
4961,6/28/19,1855,ORF,9.0
4962,6/28/19,5974,ORF,-4.0
4963,6/28/19,2418,PBI,-2.0
4964,6/28/19,2465,PBI,-2.0
4965,6/28/19,264,PHX,0.0
4966,6/28/19,577,PHX,0.0
4967,6/28/19,888,PIT,-6.0
4968,6/28/19,1316,PIT,-2.0
4969,6/28/19,2056,PIT,111.0
4970,6/28/19,398,PVD,15.0
4971,6/28/19,552,PVD,-7.0
4972,6/28/19,632,PVD,-3.0
4973,6/28/19,1069,PVD,-1.0
4974,6/28/19,1229,PVD,9.0
4975,6/28/19,1448,PVD,8.0
4976,6/28/19,2343,PVD,-1.0
4977,6/28/19,213,PWM,-1.0
4978,6/28/19,697,PWM,2.0
4979,6/28/19,1172,PWM,-3.0
4980,6/28/19,1683,PWM,1.0
4981,6/28/19,696,RDU,-1.0
4982,6/28/19,1434,RDU,-3.0
4983,6/28/19,1685,RDU,1.0
4984,6/28/19,2289,RDU,-4.0
4985,6/28/19,2428,RDU,0.0
4986,6/28/19,5853,RDU,20.0
4987,6/28/19,1077,ROC,66.0
4988,6/28/19,2320,ROC,0.0
4989,6/28/19,2342,ROC,-3.0
4990,6/28/19,254,RSW,32.0
4991,6/28/19,1317,RSW,4.0
4992,6/28/19,2545,RSW,-2.0
4993,6/28/19,1086,SAN,-6.0
4994,6/28/19,2525,SAN,8.0
4995,6/28/19,548,SAT,0.0
4996,6/28/19,2319,SAT,-4.0
4997,6/28/19,105,SDF,-5.0
4998,6/28/19,291,SDF,105.0
4999,6/28/19,466,SDF,-2.0
5000,6/28/19,5295,SDF,63.0
5001,6/28/19,2438,SEA,6.0
5002,6/28/19,2434,SJC,1.0
5003,6/28/19,1770,SJU,5.0
5004,6/28/19,2133,SJU,12.0
5005,6/28/19,452,SLC,1.0
5006,6/28/19,2399,SLC,-2.0
5007,6/28/19,2398,SMF,19.0
5008,6/28/19,686,STL,11.0
5009,6/28/19,705,STL,-3.0
5010,6/28/19,2477,STL,-3.0
5011,6/28/19,5888,STL,-1.0
5012,6/28/19,313,TPA,2.0
5013,6/28/19,582,TPA,-2.0
