"QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","MKT_CARRIER_FL_NUM","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW",
2,6,25,2,2019-06-25,"2351","WN",19393,10821,1082106,30852,"BWI",11057,1105703,31057,"CLT","1156",1.00,1.00,
2,6,25,2,2019-06-25,"2401","WN",19393,10821,1082106,30852,"BWI",11057,1105703,31057,"CLT","2145",5.00,5.00,
2,6,25,2,2019-06-25,"5880","WN",19393,10821,1082106,30852,"BWI",11057,1105703,31057,"CLT","1805",-5.00,0.00,
2,6,25,2,2019-06-25,"262","WN",19393,10821,1082106,30852,"BWI",11066,1106606,31066,"CMH","0612",-3.00,0.00,
2,6,25,2,2019-06-25,"449","WN",19393,10821,1082106,30852,"BWI",11066,1106606,31066,"CMH","1835",10.00,10.00,
2,6,25,2,2019-06-25,"934","WN",19393,10821,1082106,30852,"BWI",11066,1106606,31066,"CMH","2326",1.00,1.00,
2,6,25,2,2019-06-25,"1726","WN",19393,10821,1082106,30852,"BWI",11066,1106606,31066,"CMH","1034",-1.00,0.00,
2,6,25,2,2019-06-25,"1385","WN",19393,10821,1082106,30852,"BWI",11193,1119302,33105,"CVG","0819",-1.00,0.00,
2,6,25,2,2019-06-25,"1681","WN",19393,10821,1082106,30852,"BWI",11193,1119302,33105,"CVG","2106",11.00,11.00,
2,6,25,2,2019-06-25,"1879","WN",19393,10821,1082106,30852,"BWI",11193,1119302,33105,"CVG","1621",6.00,6.00,
2,6,25,2,2019-06-25,"801","WN",19393,10821,1082106,30852,"BWI",11259,1125904,30194,"DAL","0605",0.00,0.00,
2,6,25,2,2019-06-25,"1922","WN",19393,10821,1082106,30852,"BWI",11259,1125904,30194,"DAL","2022",12.00,12.00,
2,6,25,2,2019-06-25,"2502","WN",19393,10821,1082106,30852,"BWI",11259,1125904,30194,"DAL","1027",17.00,17.00,
2,6,25,2,2019-06-25,"3293","WN",19393,10821,1082106,30852,"BWI",11259,1125904,30194,"DAL","1834",44.00,44.00,
2,6,25,2,2019-06-25,"180","WN",19393,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1539",9.00,9.00,
2,6,25,2,2019-06-25,"347","WN",19393,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0619",4.00,4.00,
2,6,25,2,2019-06-25,"1755","WN",19393,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","0835",5.00,5.00,
2,6,25,2,2019-06-25,"2219","WN",19393,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1132",17.00,17.00,
2,6,25,2,2019-06-25,"5423","WN",19393,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","2015",30.00,30.00,
2,6,25,2,2019-06-25,"376","WN",19393,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","2320",5.00,5.00,
2,6,25,2,2019-06-25,"402","WN",19393,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","0825",5.00,5.00,
2,6,25,2,2019-06-25,"2539","WN",19393,10821,1082106,30852,"BWI",11433,1143302,31295,"DTW","1352",7.00,7.00,
2,6,25,2,2019-06-25,"2590","WN",19393,10821,1082106,30852,"BWI",11481,1148102,31481,"ECP","1428",3.00,3.00,
2,6,25,2,2019-06-25,"133","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","1647",87.00,87.00,
2,6,25,2,2019-06-25,"698","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","1954",14.00,14.00,
2,6,25,2,2019-06-25,"1124","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","0904",14.00,14.00,
2,6,25,2,2019-06-25,"1494","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","2236",-4.00,0.00,
2,6,25,2,2019-06-25,"1576","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","0614",-1.00,0.00,
2,6,25,2,2019-06-25,"1859","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","2137",-3.00,0.00,
2,6,25,2,2019-06-25,"5878","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","1224",4.00,4.00,
2,6,25,2,2019-06-25,"5923","WN",19393,10821,1082106,30852,"BWI",11697,1169706,32467,"FLL","2039",-1.00,0.00,
2,6,25,2,2019-06-25,"1489","WN",19393,10821,1082106,30852,"BWI",11986,1198603,31986,"GRR","1631",26.00,26.00,
2,6,25,2,2019-06-25,"28","WN",19393,10821,1082106,30852,"BWI",12191,1219102,31453,"HOU","1010",5.00,5.00,
2,6,25,2,2019-06-25,"1050","WN",19393,10821,1082106,30852,"BWI",12191,1219102,31453,"HOU","1422",32.00,32.00,
2,6,25,2,2019-06-25,"1456","WN",19393,10821,1082106,30852,"BWI",12191,1219102,31453,"HOU","0650",5.00,5.00,
2,6,25,2,2019-06-25,"2340","WN",19393,10821,1082106,30852,"BWI",12191,1219102,31453,"HOU","2005",10.00,10.00,
2,6,25,2,2019-06-25,"2500","WN",19393,10821,1082106,30852,"BWI",12191,1219102,31453,"HOU","2219",-1.00,0.00,
2,6,25,2,2019-06-25,"5837","WN",19393,10821,1082106,30852,"BWI",12191,1219102,31453,"HOU","1846",81.00,81.00,
2,6,25,2,2019-06-25,"681","WN",19393,10821,1082106,30852,"BWI",12339,1233904,32337,"IND","0646",1.00,1.00,
2,6,25,2,2019-06-25,"1179","WN",19393,10821,1082106,30852,"BWI",12339,1233904,32337,"IND","2002",2.00,2.00,
2,6,25,2,2019-06-25,"1199","WN",19393,10821,1082106,30852,"BWI",12339,1233904,32337,"IND","1033",8.00,8.00,
2,6,25,2,2019-06-25,"1471","WN",19393,10821,1082106,30852,"BWI",12339,1233904,32337,"IND","1633",13.00,13.00,
2,6,25,2,2019-06-25,"1247","WN",19393,10821,1082106,30852,"BWI",12391,1239103,31703,"ISP","0822",-3.00,0.00,
2,6,25,2,2019-06-25,"1684","WN",19393,10821,1082106,30852,"BWI",12391,1239103,31703,"ISP","1610",0.00,0.00,
2,6,25,2,2019-06-25,"1984","WN",19393,10821,1082106,30852,"BWI",12391,1239103,31703,"ISP","1405",-5.00,0.00,
2,6,25,2,2019-06-25,"2425","WN",19393,10821,1082106,30852,"BWI",12391,1239103,31703,"ISP","1038",-2.00,0.00,
2,6,25,2,2019-06-25,"2489","WN",19393,10821,1082106,30852,"BWI",12391,1239103,31703,"ISP","2140",10.00,10.00,
2,6,25,2,2019-06-25,"498","WN",19393,10821,1082106,30852,"BWI",12451,1245102,31136,"JAX","1743",-2.00,0.00,
2,6,25,2,2019-06-25,"635","WN",19393,10821,1082106,30852,"BWI",12451,1245102,31136,"JAX","0803",-2.00,0.00,
2,6,25,2,2019-06-25,"1552","WN",19393,10821,1082106,30852,"BWI",12451,1245102,31136,"JAX","1100",10.00,10.00,
2,6,25,2,2019-06-25,"5457","WN",19393,10821,1082106,30852,"BWI",12451,1245102,31136,"JAX","2057",-3.00,0.00,
2,6,25,2,2019-06-25,"302","WN",19393,10821,1082106,30852,"BWI",12889,1288903,32211,"LAS","1227",32.00,32.00,
2,6,25,2,2019-06-25,"1591","WN",19393,10821,1082106,30852,"BWI",12889,1288903,32211,"LAS","2149",39.00,39.00,
2,6,25,2,2019-06-25,"1594","WN",19393,10821,1082106,30852,"BWI",12889,1288903,32211,"LAS","0652",7.00,7.00,
2,6,25,2,2019-06-25,"2314","WN",19393,10821,1082106,30852,"BWI",12889,1288903,32211,"LAS","1831",41.00,41.00,
2,6,25,2,2019-06-25,"1504","WN",19393,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","0658",18.00,18.00,
2,6,25,2,2019-06-25,"1917","WN",19393,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","2109",24.00,24.00,
2,6,25,2,2019-06-25,"2534","WN",19393,10821,1082106,30852,"BWI",12892,1289208,32575,"LAX","1025",0.00,0.00,
2,6,25,2,2019-06-25,"435","WN",19393,10821,1082106,30852,"BWI",13198,1319801,33198,"MCI","1038",3.00,3.00,
2,6,25,2,2019-06-25,"1708","WN",19393,10821,1082106,30852,"BWI",13198,1319801,33198,"MCI","1401",11.00,11.00,
2,6,25,2,2019-06-25,"5864","WN",19393,10821,1082106,30852,"BWI",13198,1319801,33198,"MCI","1945",15.00,15.00,
2,6,25,2,2019-06-25,"369","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","0815",10.00,10.00,
2,6,25,2,2019-06-25,"496","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1449",49.00,49.00,
2,6,25,2,2019-06-25,"682","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","",,,
2,6,25,2,2019-06-25,"890","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","2219",-6.00,0.00,
2,6,25,2,2019-06-25,"2309","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1952",2.00,2.00,
2,6,25,2,2019-06-25,"2318","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1039",29.00,29.00,
2,6,25,2,2019-06-25,"2435","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","0615",0.00,0.00,
2,6,25,2,2019-06-25,"2471","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1745",0.00,0.00,
2,6,25,2,2019-06-25,"2541","WN",19393,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1526",26.00,26.00,
2,6,25,2,2019-06-25,"5","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","1621",106.00,106.00,
2,6,25,2,2019-06-25,"187","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","1127",2.00,2.00,
2,6,25,2,2019-06-25,"365","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","2114",-1.00,0.00,
2,6,25,2,2019-06-25,"1066","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","0906",11.00,11.00,
2,6,25,2,2019-06-25,"2335","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","1743",58.00,58.00,
2,6,25,2,2019-06-25,"2424","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","0716",41.00,41.00,
2,6,25,2,2019-06-25,"2552","WN",19393,10821,1082106,30852,"BWI",13232,1323202,30977,"MDW","2025",30.00,30.00,
2,6,25,2,2019-06-25,"2308","WN",19393,10821,1082106,30852,"BWI",13244,1324402,33244,"MEM","0813",3.00,3.00,
2,6,25,2,2019-06-25,"235","WN",19393,10821,1082106,30852,"BWI",13296,1329604,30721,"MHT","1530",40.00,40.00,
2,6,25,2,2019-06-25,"314","WN",19393,10821,1082106,30852,"BWI",13296,1329604,30721,"MHT","1625",10.00,10.00,
2,6,25,2,2019-06-25,"654","WN",19393,10821,1082106,30852,"BWI",13296,1329604,30721,"MHT","1039",9.00,9.00,
2,6,25,2,2019-06-25,"1125","WN",19393,10821,1082106,30852,"BWI",13296,1329604,30721,"MHT","2153",28.00,28.00,
2,6,25,2,2019-06-25,"2577","WN",19393,10821,1082106,30852,"BWI",13296,1329604,30721,"MHT","0633",-2.00,0.00,
2,6,25,2,2019-06-25,"5867","WN",19393,10821,1082106,30852,"BWI",13296,1329604,30721,"MHT","2325",10.00,10.00,
2,6,25,2,2019-06-25,"1353","WN",19393,10821,1082106,30852,"BWI",13342,1334207,33342,"MKE","0814",4.00,4.00,
2,6,25,2,2019-06-25,"2174","WN",19393,10821,1082106,30852,"BWI",13342,1334207,33342,"MKE","1306",1.00,1.00,
2,6,25,2,2019-06-25,"2352","WN",19393,10821,1082106,30852,"BWI",13342,1334207,33342,"MKE","2052",2.00,2.00,
2,6,25,2,2019-06-25,"1151","WN",19393,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","0820",5.00,5.00,
2,6,25,2,2019-06-25,"1988","WN",19393,10821,1082106,30852,"BWI",13487,1348702,31650,"MSP","2052",12.00,12.00,
2,6,25,2,2019-06-25,"1677","WN",19393,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1614",-1.00,0.00,
2,6,25,2,2019-06-25,"2002","WN",19393,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","0640",10.00,10.00,
2,6,25,2,2019-06-25,"2427","WN",19393,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","2038",28.00,28.00,
2,6,25,2,2019-06-25,"2517","WN",19393,10821,1082106,30852,"BWI",13495,1349505,33495,"MSY","1025",10.00,10.00,
2,6,25,2,2019-06-25,"1641","WN",19393,10821,1082106,30852,"BWI",13796,1379608,32457,"OAK","1421",46.00,46.00,
2,6,25,2,2019-06-25,"857","WN",19393,10821,1082106,30852,"BWI",13851,1385103,33851,"OKC","1329",19.00,19.00,
2,6,25,2,2019-06-25,"889","WN",19393,10821,1082106,30852,"BWI",13931,1393102,33667,"ORF","1906",6.00,6.00,
2,6,25,2,2019-06-25,"1049","WN",19393,10821,1082106,30852,"BWI",13931,1393102,33667,"ORF","1300",5.00,5.00,
2,6,25,2,2019-06-25,"1682","WN",19393,10821,1082106,30852,"BWI",13931,1393102,33667,"ORF","0814",-1.00,0.00,
2,6,25,2,2019-06-25,"1855","WN",19393,10821,1082106,30852,"BWI",13931,1393102,33667,"ORF","2301",31.00,31.00,
2,6,25,2,2019-06-25,"5974","WN",19393,10821,1082106,30852,"BWI",13931,1393102,33667,"ORF","1715",30.00,30.00,
2,6,25,2,2019-06-25,"2418","WN",19393,10821,1082106,30852,"BWI",14027,1402702,34027,"PBI","2132",72.00,72.00,
2,6,25,2,2019-06-25,"2465","WN",19393,10821,1082106,30852,"BWI",14027,1402702,34027,"PBI","0813",-2.00,0.00,
2,6,25,2,2019-06-25,"264","WN",19393,10821,1082106,30852,"BWI",14107,1410702,30466,"PHX","2126",26.00,26.00,
2,6,25,2,2019-06-25,"577","WN",19393,10821,1082106,30852,"BWI",14107,1410702,30466,"PHX","0731",6.00,6.00,
2,6,25,2,2019-06-25,"888","WN",19393,10821,1082106,30852,"BWI",14122,1412202,30198,"PIT","1630",20.00,20.00,
2,6,25,2,2019-06-25,"1316","WN",19393,10821,1082106,30852,"BWI",14122,1412202,30198,"PIT","0935",-5.00,0.00,
2,6,25,2,2019-06-25,"2056","WN",19393,10821,1082106,30852,"BWI",14122,1412202,30198,"PIT","2248",-2.00,0.00,
2,6,25,2,2019-06-25,"398","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","2242",52.00,52.00,
2,6,25,2,2019-06-25,"552","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","1825",-5.00,0.00,
2,6,25,2,2019-06-25,"632","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","0709",-1.00,0.00,
2,6,25,2,2019-06-25,"1069","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","1649",-1.00,0.00,
2,6,25,2,2019-06-25,"1229","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","1544",39.00,39.00,
2,6,25,2,2019-06-25,"1448","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","1954",-6.00,0.00,
2,6,25,2,2019-06-25,"2343","WN",19393,10821,1082106,30852,"BWI",14307,1430705,30721,"PVD","1118",3.00,3.00,
2,6,25,2,2019-06-25,"213","WN",19393,10821,1082106,30852,"BWI",14321,1432105,34321,"PWM","2246",-4.00,0.00,
2,6,25,2,2019-06-25,"697","WN",19393,10821,1082106,30852,"BWI",14321,1432105,34321,"PWM","1536",21.00,21.00,
2,6,25,2,2019-06-25,"1172","WN",19393,10821,1082106,30852,"BWI",14321,1432105,34321,"PWM","0836",1.00,1.00,
2,6,25,2,2019-06-25,"1683","WN",19393,10821,1082106,30852,"BWI",14321,1432105,34321,"PWM","1149",4.00,4.00,
2,6,25,2,2019-06-25,"696","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","1147",7.00,7.00,
2,6,25,2,2019-06-25,"1305","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","2351",36.00,36.00,
2,6,25,2,2019-06-25,"1434","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","0634",-1.00,0.00,
2,6,25,2,2019-06-25,"1685","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","1956",-4.00,0.00,
2,6,25,2,2019-06-25,"2289","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","0804",-1.00,0.00,
2,6,25,2,2019-06-25,"2428","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","1312",2.00,2.00,
2,6,25,2,2019-06-25,"5853","WN",19393,10821,1082106,30852,"BWI",14492,1449202,34492,"RDU","1804",4.00,4.00,
2,6,25,2,2019-06-25,"1077","WN",19393,10821,1082106,30852,"BWI",14576,1457606,34576,"ROC","0139",144.00,144.00,
2,6,25,2,2019-06-25,"2320","WN",19393,10821,1082106,30852,"BWI",14576,1457606,34576,"ROC","1048",3.00,3.00,
2,6,25,2,2019-06-25,"2342","WN",19393,10821,1082106,30852,"BWI",14576,1457606,34576,"ROC","1611",6.00,6.00,
2,6,25,2,2019-06-25,"254","WN",19393,10821,1082106,30852,"BWI",14635,1463502,31714,"RSW","2027",22.00,22.00,
2,6,25,2,2019-06-25,"1317","WN",19393,10821,1082106,30852,"BWI",14635,1463502,31714,"RSW","1333",8.00,8.00,
2,6,25,2,2019-06-25,"2545","WN",19393,10821,1082106,30852,"BWI",14635,1463502,31714,"RSW","0659",29.00,29.00,
2,6,25,2,2019-06-25,"1086","WN",19393,10821,1082106,30852,"BWI",14679,1467903,33570,"SAN","2044",-1.00,0.00,
2,6,25,2,2019-06-25,"2525","WN",19393,10821,1082106,30852,"BWI",14679,1467903,33570,"SAN","1311",1.00,1.00,
2,6,25,2,2019-06-25,"548","WN",19393,10821,1082106,30852,"BWI",14683,1468305,33214,"SAT","0823",3.00,3.00,
2,6,25,2,2019-06-25,"2319","WN",19393,10821,1082106,30852,"BWI",14683,1468305,33214,"SAT","1528",13.00,13.00,
2,6,25,2,2019-06-25,"105","WN",19393,10821,1082106,30852,"BWI",14730,1473003,33044,"SDF","0810",-5.00,0.00,
2,6,25,2,2019-06-25,"291","WN",19393,10821,1082106,30852,"BWI",14730,1473003,33044,"SDF","0003",103.00,103.00,
2,6,25,2,2019-06-25,"466","WN",19393,10821,1082106,30852,"BWI",14730,1473003,33044,"SDF","1303",-2.00,0.00,
2,6,25,2,2019-06-25,"5295","WN",19393,10821,1082106,30852,"BWI",14730,1473003,33044,"SDF","1954",29.00,29.00,
2,6,25,2,2019-06-25,"2438","WN",19393,10821,1082106,30852,"BWI",14747,1474703,30559,"SEA","1117",2.00,2.00,
2,6,25,2,2019-06-25,"2434","WN",19393,10821,1082106,30852,"BWI",14831,1483106,32457,"SJC","1455",10.00,10.00,
2,6,25,2,2019-06-25,"1770","WN",19393,10821,1082106,30852,"BWI",14843,1484306,34819,"SJU","1855",0.00,0.00,
2,6,25,2,2019-06-25,"2133","WN",19393,10821,1082106,30852,"BWI",14843,1484306,34819,"SJU","0944",14.00,14.00,
2,6,25,2,2019-06-25,"452","WN",19393,10821,1082106,30852,"BWI",14869,1486903,34614,"SLC","1403",23.00,23.00,
2,6,25,2,2019-06-25,"2399","WN",19393,10821,1082106,30852,"BWI",14869,1486903,34614,"SLC","0950",45.00,45.00,
2,6,25,2,2019-06-25,"2398","WN",19393,10821,1082106,30852,"BWI",14893,1489302,33192,"SMF","1417",27.00,27.00,
2,6,25,2,2019-06-25,"686","WN",19393,10821,1082106,30852,"BWI",15016,1501606,31123,"STL","2200",0.00,0.00,
2,6,25,2,2019-06-25,"705","WN",19393,10821,1082106,30852,"BWI",15016,1501606,31123,"STL","0658",3.00,3.00,
2,6,25,2,2019-06-25,"2477","WN",19393,10821,1082106,30852,"BWI",15016,1501606,31123,"STL","0938",3.00,3.00,
2,6,25,2,2019-06-25,"5888","WN",19393,10821,1082106,30852,"BWI",15016,1501606,31123,"STL","1753",53.00,53.00,
2,6,25,2,2019-06-25,"313","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","0800",-5.00,0.00,
2,6,25,2,2019-06-25,"582","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1112",67.00,67.00,
2,6,25,2,2019-06-25,"935","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1938",23.00,23.00,
2,6,25,2,2019-06-25,"998","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1630",25.00,25.00,
2,6,25,2,2019-06-25,"1173","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1316",6.00,6.00,
2,6,25,2,2019-06-25,"1680","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","0621",11.00,11.00,
2,6,25,2,2019-06-25,"2008","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1700",-5.00,0.00,
2,6,25,2,2019-06-25,"3373","WN",19393,10821,1082106,30852,"BWI",15304,1530402,33195,"TPA","1853",28.00,28.00,
2,6,25,2,2019-06-25,"278","WN",19393,10994,1099402,30994,"CHS",10821,1082106,30852,"BWI","0654",-6.00,0.00,
2,6,25,2,2019-06-25,"398","WN",19393,10994,1099402,30994,"CHS",10821,1082106,30852,"BWI","2035",55.00,55.00,
2,6,25,2,2019-06-25,"452","WN",19393,10994,1099402,30994,"CHS",10821,1082106,30852,"BWI","1126",-4.00,0.00,
2,6,25,2,2019-06-25,"3941","WN",19393,10994,1099402,30994,"CHS",10821,1082106,30852,"BWI","1405",-5.00,0.00,
2,6,25,2,2019-06-25,"1151","WN",19393,11042,1104205,30647,"CLE",10821,1082106,30852,"BWI","0558",-7.00,0.00,
2,6,25,2,2019-06-25,"1448","WN",19393,11042,1104205,30647,"CLE",10821,1082106,30852,"BWI","1748",3.00,3.00,
2,6,25,2,2019-06-25,"2481","WN",19393,11042,1104205,30647,"CLE",10821,1082106,30852,"BWI","1102",7.00,7.00,
2,6,25,2,2019-06-25,"235","WN",19393,11057,1105703,31057,"CLT",10821,1082106,30852,"BWI","1307",27.00,27.00,
2,6,25,2,2019-06-25,"410","WN",19393,11057,1105703,31057,"CLT",10821,1082106,30852,"BWI","0731",31.00,31.00,
2,6,25,2,2019-06-25,"2056","WN",19393,11057,1105703,31057,"CLT",10821,1082106,30852,"BWI","2010",-5.00,0.00,
2,6,25,2,2019-06-25,"1194","WN",19393,11066,1106606,31066,"CMH",10821,1082106,30852,"BWI","1456",-4.00,0.00,
2,6,25,2,2019-06-25,"1984","WN",19393,11066,1106606,31066,"CMH",10821,1082106,30852,"BWI","1206",1.00,1.00,
2,6,25,2,2019-06-25,"2494","WN",19393,11066,1106606,31066,"CMH",10821,1082106,30852,"BWI","0606",-4.00,0.00,
2,6,25,2,2019-06-25,"2510","WN",19393,11066,1106606,31066,"CMH",10821,1082106,30852,"BWI","1920",-5.00,0.00,
2,6,25,2,2019-06-25,"1915","WN",19393,11193,1119302,33105,"CVG",10821,1082106,30852,"BWI","1705",-5.00,0.00,
2,6,25,2,2019-06-25,"2071","WN",19393,11193,1119302,33105,"CVG",10821,1082106,30852,"BWI","0527",-3.00,0.00,
2,6,25,2,2019-06-25,"2363","WN",19393,11193,1119302,33105,"CVG",10821,1082106,30852,"BWI","1020",-5.00,0.00,
2,6,25,2,2019-06-25,"56","WN",19393,11259,1125904,30194,"DAL",10821,1082106,30852,"BWI","2148",23.00,23.00,
2,6,25,2,2019-06-25,"1321","WN",19393,11259,1125904,30194,"DAL",10821,1082106,30852,"BWI","0602",2.00,2.00,
2,6,25,2,2019-06-25,"1988","WN",19393,11259,1125904,30194,"DAL",10821,1082106,30852,"BWI","1603",13.00,13.00,
2,6,25,2,2019-06-25,"2030","WN",19393,11259,1125904,30194,"DAL",10821,1082106,30852,"BWI","0952",22.00,22.00,
2,6,25,2,2019-06-25,"934","WN",19393,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1716",6.00,6.00,
2,6,25,2,2019-06-25,"991","WN",19393,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","2101",36.00,36.00,
2,6,25,2,2019-06-25,"1677","WN",19393,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","0954",-1.00,0.00,
2,6,25,2,2019-06-25,"2427","WN",19393,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","1405",10.00,10.00,
2,6,25,2,2019-06-25,"2609","WN",19393,11292,1129202,30325,"DEN",10821,1082106,30852,"BWI","0539",-1.00,0.00,
2,6,25,2,2019-06-25,"1341","WN",19393,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","0532",-3.00,0.00,
2,6,25,2,2019-06-25,"2398","WN",19393,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1143",-2.00,0.00,
2,6,25,2,2019-06-25,"2546","WN",19393,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1821",1.00,1.00,
2,6,25,2,2019-06-25,"1489","WN",19393,11481,1148102,31481,"ECP",10821,1082106,30852,"BWI","1248",33.00,33.00,
2,6,25,2,2019-06-25,"753","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","2131",-4.00,0.00,
2,6,25,2,2019-06-25,"861","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","2250",-5.00,0.00,
2,6,25,2,2019-06-25,"1591","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1811",26.00,26.00,
2,6,25,2,2019-06-25,"1843","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1208",63.00,63.00,
2,6,25,2,2019-06-25,"1940","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","2055",0.00,0.00,
2,6,25,2,2019-06-25,"2133","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","0612",2.00,2.00,
2,6,25,2,2019-06-25,"2463","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1358",-2.00,0.00,
2,6,25,2,2019-06-25,"5871","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1531",-4.00,0.00,
2,6,25,2,2019-06-25,"2605","WN",19393,11986,1198603,31986,"GRR",10821,1082106,30852,"BWI","1732",7.00,7.00,
2,6,25,2,2019-06-25,"5","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","1235",165.00,165.00,
2,6,25,2,2019-06-25,"588","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","1515",50.00,50.00,
2,6,25,2,2019-06-25,"1892","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","1733",33.00,33.00,
2,6,25,2,2019-06-25,"2318","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","0521",1.00,1.00,
2,6,25,2,2019-06-25,"3985","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","2101",21.00,21.00,
2,6,25,2,2019-06-25,"448","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","1548",3.00,3.00,
2,6,25,2,2019-06-25,"1172","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","0616",-4.00,0.00,
2,6,25,2,2019-06-25,"1470","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","1050",0.00,0.00,
